"","EmployeeNumber","Age","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","PropensityToStay"
"984",1383,34,"Travel_Rarely",404,"Research & Development",2,4,3,"Female",98,3,2,"Healthcare Representative","Single",6687,6163,1,"No",11,3,4,0,14,2,4,14,11,4,11,60
"229",314,35,"Travel_Frequently",944,"Sales",1,3,3,"Female",92,3,3,"Sales Executive","Single",8789,9096,1,"No",14,3,1,0,10,3,4,10,7,0,8,81
"911",1270,23,"Travel_Rarely",373,"Research & Development",1,2,4,"Male",47,3,1,"Research Scientist","Married",1223,16901,1,"No",22,4,4,1,1,2,3,1,0,0,1,72
"1293",1812,39,"Travel_Frequently",766,"Sales",20,3,3,"Male",83,3,2,"Sales Executive","Divorced",4127,19188,2,"No",18,3,4,1,7,6,3,2,1,2,2,59
"845",1179,30,"Travel_Rarely",852,"Sales",10,3,3,"Male",72,2,2,"Sales Executive","Married",6578,2706,1,"No",18,3,1,1,10,3,3,10,3,1,4,55
"1016",1431,34,"Travel_Frequently",560,"Research & Development",1,4,4,"Male",91,3,1,"Research Scientist","Divorced",2996,20284,5,"No",14,3,3,2,10,2,3,4,3,1,3,73
"712",994,29,"Travel_Rarely",906,"Research & Development",10,3,4,"Female",92,2,1,"Research Scientist","Single",2404,11479,6,"Yes",20,4,3,0,3,5,3,0,0,0,0,58
"1457",2049,35,"Travel_Frequently",1199,"Research & Development",18,4,3,"Male",80,3,2,"Healthcare Representative","Married",5689,24594,1,"Yes",14,3,4,2,10,2,4,10,2,0,2,35
"307",420,32,"Travel_Rarely",906,"Sales",7,3,4,"Male",91,2,2,"Sales Executive","Married",5484,16985,1,"No",14,3,3,1,13,3,2,13,8,4,8,57
"727",1011,31,"Travel_Frequently",853,"Research & Development",1,1,3,"Female",96,3,2,"Manufacturing Director","Married",4148,11275,1,"No",12,3,3,1,4,1,3,4,3,0,3,66
"114",150,24,"Travel_Rarely",1127,"Research & Development",18,1,2,"Male",52,3,1,"Laboratory Technician","Married",2774,13257,0,"No",12,3,3,1,6,2,3,5,3,1,2,54
"1282",1797,35,"Travel_Rarely",303,"Sales",27,3,3,"Male",84,3,2,"Sales Executive","Single",5813,13492,1,"Yes",18,3,4,0,10,2,3,10,7,7,7,38
"1278",1789,46,"Travel_Rarely",734,"Research & Development",2,4,3,"Male",46,3,5,"Research Director","Divorced",19328,14218,7,"Yes",17,3,3,1,24,3,3,2,1,2,2,60
"994",1399,25,"Travel_Rarely",1372,"Sales",18,1,1,"Male",93,4,2,"Sales Executive","Married",6232,12477,2,"No",11,3,2,0,6,3,2,3,2,1,2,61
"292",397,36,"Travel_Rarely",506,"Research & Development",3,3,3,"Male",30,3,2,"Research Scientist","Single",4485,26285,4,"No",12,3,4,0,10,2,3,8,0,7,7,30
"1405",1976,42,"Non-Travel",335,"Research & Development",23,2,4,"Male",37,2,2,"Research Scientist","Single",4332,14811,1,"No",12,3,4,0,20,2,3,20,9,3,7,60
"730",1014,35,"Travel_Rarely",583,"Research & Development",25,4,3,"Female",57,3,3,"Healthcare Representative","Divorced",10388,6975,1,"Yes",11,3,3,1,16,3,2,16,10,10,1,39
"31",39,33,"Travel_Rarely",924,"Research & Development",2,3,3,"Male",78,3,1,"Laboratory Technician","Single",2496,6670,4,"No",11,3,4,0,7,3,3,1,1,0,0,72
"738",1025,41,"Travel_Rarely",549,"Research & Development",7,2,4,"Female",42,3,2,"Manufacturing Director","Single",5003,23371,6,"No",14,3,2,0,8,6,3,2,2,2,1,57
"1119",1581,26,"Travel_Rarely",474,"Research & Development",3,3,1,"Female",89,3,1,"Research Scientist","Married",2061,11133,1,"No",21,4,1,0,1,5,3,1,0,0,0,61
"1209",1696,34,"Travel_Rarely",1157,"Research & Development",5,2,2,"Male",57,2,2,"Laboratory Technician","Married",3986,11912,1,"No",14,3,3,1,15,3,4,15,10,4,13,66
"1020",1436,36,"Travel_Rarely",329,"Sales",16,4,3,"Female",98,2,2,"Sales Executive","Married",5647,13494,4,"No",13,3,1,2,11,3,2,3,2,0,2,58
"609",842,55,"Travel_Rarely",436,"Sales",2,1,3,"Male",37,3,2,"Sales Executive","Single",5160,21519,4,"No",16,3,3,0,12,3,2,9,7,7,3,38
"64",81,59,"Travel_Rarely",1435,"Sales",25,3,1,"Female",99,3,3,"Sales Executive","Single",7637,2354,7,"No",11,3,4,0,28,3,2,21,16,7,9,40
"818",1133,36,"Non-Travel",217,"Research & Development",18,4,1,"Male",78,3,2,"Manufacturing Director","Single",7779,23238,2,"No",20,4,1,0,18,0,3,11,9,0,9,59
"347",466,41,"Travel_Rarely",483,"Research & Development",6,3,4,"Male",95,2,2,"Manufacturing Director","Single",6032,10110,6,"Yes",15,3,4,0,8,3,3,5,4,1,2,44
"308",421,38,"Travel_Rarely",849,"Research & Development",25,2,1,"Female",81,2,3,"Research Director","Married",12061,26707,3,"No",17,3,3,1,19,2,3,10,8,0,1,48
"672",934,34,"Travel_Rarely",546,"Research & Development",10,3,2,"Male",83,3,1,"Laboratory Technician","Divorced",2008,6896,1,"No",14,3,2,2,1,3,3,1,0,1,0,47
"68",86,45,"Travel_Rarely",1339,"Research & Development",7,3,2,"Male",59,3,3,"Research Scientist","Divorced",9724,18787,2,"No",17,3,3,1,25,2,3,1,0,0,0,35
"1088",1541,34,"Travel_Rarely",1440,"Sales",7,2,2,"Male",55,3,1,"Sales Representative","Married",2308,4944,0,"Yes",25,4,2,1,12,4,3,11,10,5,7,58
"1306",1830,54,"Travel_Rarely",431,"Research & Development",7,4,4,"Female",68,3,2,"Research Scientist","Married",6854,15696,4,"No",15,3,2,1,14,2,2,7,1,1,7,70
"221",304,36,"Travel_Rarely",1396,"Research & Development",5,2,4,"Male",62,3,2,"Laboratory Technician","Single",5914,9945,8,"No",16,3,4,0,16,3,4,13,11,3,7,71
"1128",1592,23,"Travel_Rarely",977,"Research & Development",10,3,4,"Male",45,4,1,"Research Scientist","Married",2073,12826,2,"No",16,3,4,1,4,2,3,2,2,2,2,76
"1315",1845,45,"Non-Travel",589,"Sales",2,4,3,"Female",67,3,2,"Sales Executive","Married",5154,19665,4,"No",22,4,2,2,10,3,4,8,7,5,7,55
"982",1380,35,"Travel_Frequently",662,"Sales",18,4,4,"Female",67,3,2,"Sales Executive","Married",4614,23288,0,"Yes",18,3,3,1,5,0,2,4,2,3,2,42
"993",1397,39,"Non-Travel",1485,"Research & Development",25,2,3,"Male",71,3,3,"Healthcare Representative","Married",10920,3449,3,"No",21,4,2,1,13,2,3,6,4,0,5,41
"1410",1985,40,"Travel_Frequently",692,"Research & Development",11,3,4,"Female",73,3,2,"Laboratory Technician","Married",6323,26849,1,"No",11,3,1,1,10,2,4,10,9,9,4,68
"415",554,24,"Travel_Rarely",1448,"Sales",1,1,1,"Female",62,3,1,"Sales Representative","Single",3202,21972,1,"Yes",16,3,2,0,6,4,3,5,3,1,4,57
"476",641,26,"Travel_Rarely",703,"Sales",28,2,1,"Male",66,3,2,"Sales Executive","Married",6272,7428,1,"No",20,4,4,2,6,5,4,5,3,1,4,31
"933",1299,29,"Travel_Rarely",806,"Research & Development",7,3,2,"Female",39,3,1,"Laboratory Technician","Divorced",3339,17285,3,"Yes",13,3,1,2,10,2,3,7,7,7,7,30
"1167",1644,48,"Travel_Frequently",365,"Research & Development",4,5,3,"Male",89,2,4,"Manager","Married",15202,5602,2,"No",25,4,2,1,23,3,3,2,2,2,2,68
"1176",1654,39,"Travel_Rarely",492,"Research & Development",12,3,4,"Male",66,3,2,"Manufacturing Director","Married",5295,7693,4,"No",21,4,3,0,7,3,3,5,4,1,0,62
"616",850,27,"Non-Travel",443,"Research & Development",3,3,4,"Male",50,3,1,"Research Scientist","Married",1706,16571,1,"No",11,3,3,3,0,6,2,0,0,0,0,79
"197",269,35,"Travel_Frequently",138,"Research & Development",2,3,2,"Female",37,3,2,"Laboratory Technician","Single",4425,15986,5,"No",11,3,4,0,10,5,3,6,2,1,2,70
"184",249,50,"Travel_Rarely",328,"Research & Development",1,3,3,"Male",86,2,1,"Laboratory Technician","Married",3690,3425,2,"No",15,3,4,1,5,2,2,3,2,0,2,60
"172",235,19,"Travel_Frequently",602,"Sales",1,1,3,"Female",100,1,1,"Sales Representative","Single",2325,20989,0,"No",21,4,1,0,1,5,4,0,0,0,0,40
